0	62	0.9328110567456704
0	60	0.9054231537347928
0	66	0.8987617711229098
0	61	0.8959368504753493
0	63	0.8921620537841307
0	65	0.8920884833450131
0	68	0.8902941516053926
0	83	0.8895308553382792
0	69	0.8893601063703439
0	58	0.8888645314528545
0	67	0.8860020489138514
0	27	0.8830692817908093
0	93	0.8795935079409342
0	4	0.8794799026129025
0	64	0.8695459791569887
0	92	0.8647965745810283
0	12868	0.8607558499770952
0	10558	0.8606093131577923
0	12853	0.8601471407272038
0	90	0.8595919235518482
0	5	0.8574216071307308
0	12858	0.8571338350835277
0	1027	0.8531115003355197
0	1846	0.8526891673721464
0	12854	0.8518200723466651
0	12833	0.8517057082782834
0	79	0.8516239557534192
0	1855	0.8509568872361781
0	12848	0.8509232105574036
0	12866	0.8506746996515855
0	12869	0.8506550831746295
0	2424	0.8502685432812342
0	12859	0.8500473962878797
0	16	0.8499587999271954
0	80	0.8488827661358985
0	1827	0.8482133304600926
0	172	0.8472666062049448
0	8367	0.8472323441374312
0	1517	0.8469527793952558
0	12843	0.8467657345580251
0	5344	0.8466658030524965
0	12851	0.8460309283802455
0	12831	0.8457428767317124
0	12834	0.8453966173680335
0	1880	0.8453084668823833
0	1035	0.8450762546964681
0	3156	0.8450531197235464
0	8335	0.8446735277389714
0	3113	0.8445205168704866
0	12856	0.8433616154668464
0	1041	0.8432018631465603
0	12381	0.8422706479481568
0	39	0.8422148732484627
0	1874	0.842062531381666
0	1821	0.8420442666836563
0	1809	0.8419313121629086
0	12849	0.8415784251602968
0	12844	0.8415569003860651
0	585	0.8413003736815553
0	8332	0.8411826659828101
0	12494	0.8411755107571016
0	11245	0.8411034954687147
0	8411	0.8404085535723604
0	40	0.8403875549574364
0	32	0.840379040261446
0	12846	0.8402983370657975
0	3788	0.8399910066514479
0	46	0.8398086819153389
0	3166	0.8393705277216295
0	8358	0.8391943853880843
0	12910	0.8391309540617111
0	5206	0.8390485867423416
0	5474	0.8387683283011781
0	1950	0.8385821930043674
0	31	0.8385229881063887
0	12881	0.8385030908298
0	3164	0.8384188722388489
0	12838	0.8384055386846896
0	77	0.8383864980700687
0	2432	0.8379684100356084
0	1840	0.8379189086833143
0	5443	0.8379162146641804
0	12841	0.837635279129325
0	10498	0.8366984868794105
0	2426	0.8365695800555881
0	1885	0.8364057894259003
0	81	0.8359526336790715
0	3178	0.8357454312310854
0	11997	0.8357076821470885
0	6362	0.835600325228155
0	5264	0.8355956717515443
0	3054	0.835592233980151
0	3154	0.8355799916911621
0	6824	0.8353907510730012
0	12867	0.8353897229119817
0	206	0.8351799752485904
0	6022	0.8350765445888757
0	4003	0.8347182848025881
0	7662	0.8345825837354444
0	11986	0.8344044617663333
1	2775	0.9239642951000593
1	162	0.8993427680893062
1	106	0.8568494347676223
1	114	0.8564883575367996
1	175	0.8550022448286714
1	2755	0.8546793578639946
1	97	0.8537397569640647
1	98	0.8535582756312415
1	5363	0.8535012001253439
1	130	0.8531813552068906
1	1137	0.8525067611551749
1	124	0.8519715079020556
1	140	0.8519028714277334
1	3184	0.8511368928860114
1	8965	0.8505945145610954
1	169	0.8504421504974709
1	9415	0.8495449752338622
1	104	0.8494007873569702
1	8963	0.8488837448382456
1	8971	0.8487219925357933
1	10741	0.8483372507837225
1	144	0.8481791444675437
1	137	0.8480728524747952
1	3435	0.8472406189543309
1	4159	0.847194441176131
1	3248	0.8469335532009632
1	9405	0.8468580732417026
1	4162	0.846804061140837
1	8978	0.8466619203717214
1	8970	0.8464540002303887
1	1498	0.8464534846031131
1	1504	0.84638021145867
1	3234	0.8463160194047469
1	11832	0.8462189256858754
1	4156	0.8461913626528826
1	8966	0.8461171527342416
1	3469	0.8456370618033684
1	326	0.8453927483056045
1	5369	0.8451937639477014
1	4155	0.8445903082790585
1	1156	0.8442976704529848
1	3207	0.8441680850312115
1	3226	0.8439174539431546
1	5364	0.8435572230358365
1	4148	0.8434499042760164
1	156	0.843371472128025
1	4741	0.8433571001813988
1	10750	0.8432975046115898
1	8975	0.843228369989503
1	3458	0.843226494054371
1	108	0.8430709497929737
1	4157	0.842896085176395
1	8983	0.8428137078099351
1	1168	0.8427277764262548
1	8968	0.8426365260465151
1	5422	0.8425745216315722
1	3770	0.8424964414868995
1	11076	0.8424846568906208
1	8967	0.8423675819502977
1	10742	0.8422570453460557
1	3476	0.8422327164078313
1	10745	0.842174882395289
1	8645	0.8420700397042401
1	7109	0.8420184496506791
1	4761	0.8416223625088761
1	8977	0.8415166113487893
1	5370	0.8414932887433895
1	8981	0.8414603555751055
1	8969	0.8413997668416615
1	8980	0.8413436403571554
1	4158	0.8412903500917495
1	4759	0.8412820578314845
1	1108	0.8411803217068932
1	136	0.8409815678187694
1	10747	0.8408539083016189
