0	30	0.9324047975395325
0	44	0.9313370311004133
0	33	0.9312541024545724
0	47	0.9309438872782595
0	5	0.9309017142432866
0	31	0.9305827533638975
0	55	0.930270606595173
0	51	0.930217950915331
0	42	0.9301189959192306
0	53	0.9298869195530206
0	9	0.9298840742833328
0	50	0.9297623441084735
0	43	0.9296864553229927
0	46	0.9296290398075198
0	22	0.9295118593433965
0	20034	0.9294001656483412
0	39	0.9293456201259479
0	20	0.9291088997805483
0	54	0.9290701360931429
0	20022	0.9289968176407231
0	1	0.9288057489690766
0	20024	0.9287798133843848
0	16	0.9285767304937375
0	48	0.9285267016237843
0	36	0.9284747759116246
0	15	0.9283829141303893
0	20042	0.9283739248955202
0	38	0.9282603843216665
0	20028	0.927820931576441
0	20031	0.9277352929586332
0	24	0.9275639601346313
0	20071	0.9274858916031539
0	12	0.9272729151556777
0	29	0.9271329886043677
0	20044	0.9270926516932075
0	20065	0.9270004244524244
0	18	0.9267664189543026
0	4	0.9266818259368279
0	17	0.9266071158154231
0	57	0.9265919744098007
0	20059	0.9265578619842988
0	10	0.9263851661807969
0	20092	0.92622458882295
0	56	0.9261987263682292
0	20043	0.926011141181363
0	23	0.9258471838782604
0	26	0.9255065898173226
0	20083	0.9254017740259584
0	20068	0.9253470227153947
0	20079	0.9252741323050567
0	20047	0.9252670633512841
0	20051	0.9251524817621603
0	37	0.9251369799582984
0	20081	0.92504591734576
0	20063	0.9250163836970731
0	20070	0.9249434826543629
0	20026	0.9248721174652429
0	20062	0.9248428815094926
0	20035	0.9248115449144301
0	20052	0.9246966298875261
0	20040	0.9245366829286312
0	20037	0.9244913084634584
0	20039	0.9244639822554162
0	20021	0.9243949071699799
0	20018	0.9243567204483518
0	20074	0.9243463707180217
0	20077	0.924288249383226
0	20027	0.9241837414967685
0	19	0.9241631470009462
0	20086	0.9241183474757958
0	11	0.9240048708987005
0	20069	0.9238989848674796
0	20075	0.9237136058097349
0	20087	0.9224624388675315
0	20094	0.9222095683978393
0	20049	0.9215456994578594
0	41	0.9210979380932233
0	40	0.9209809527568588
0	20088	0.9206202360025533
0	20078	0.9196617438410168
0	35	0.9188238035414572
0	27	0.9187835967210163
0	6	0.918702456221136
0	0	0.9185397251687375
0	58	0.9182401020785719
0	52	0.918183722979458
0	20017	0.9179210602344681
0	34	0.9178150597885483
0	14	0.917022259160994
0	3	0.9169214334969422
0	20032	0.9168167377806847
0	45	0.9167279514727873
0	8	0.9166018309219699
0	20029	0.9165088079574083
0	20061	0.916410945276804
0	21	0.9163376992022172
0	20023	0.916120917537567
0	7	0.9156364725531017
0	25	0.9154751474763203
0	28	0.9154713100207601
1	26146	0.9195121713431317
1	24328	0.9194886336761684
1	11983	0.9188024388131759
1	104	0.9186410762313741
1	24971	0.9174913434471053
1	13081	0.9170270194583233
1	2297	0.9169650232710312
1	25303	0.9165256083120707
1	12709	0.9164883608513297
1	881	0.9164110972275178
1	25304	0.9163174597263588
1	19599	0.9162997904203396
1	920	0.9162575107502559
1	890	0.9162475818138924
1	879	0.9160315974018267
1	26156	0.9160130750163223
1	895	0.9158641861452174
1	921	0.915823177059165
1	882	0.915787857307567
1	24423	0.9152091866079741
1	16023	0.9151764641324893
1	887	0.9151589908746254
1	12685	0.9150621595021782
1	897	0.9150334784760257
1	26128	0.915026811073661
1	24979	0.9150081113424583
1	562	0.9145397492314477
1	13076	0.9144818198494844
